Year,Region_AR,Region_EN,Hospital_AR,Hospital_EN,Speciality_AR,Speciality_EN,Beds
2002,المنطقة الغربية,Western Region,السلــــــــــــع,Al Sela,اخـــــــــــــرى,Others,0
2002,المنطقة الغربية,Western Region,السلــــــــــــع,Al Sela,الجملة,Total,50
2002,المنطقة الغربية,Western Region,دلمــــــــــــــا,Delma,باطنة,Internal Medicine,0
2002,المنطقة الغربية,Western Region,دلمــــــــــــــا,Delma,صدريــــــة,Pulmonology,0
2002,المنطقة الغربية,Western Region,دلمــــــــــــــا,Delma,قلــــب,Cardiology,0
2002,المنطقة الغربية,Western Region,دلمــــــــــــــا,Delma,امراض عصبية,Neurology,0
2002,المنطقة الغربية,Western Region,دلمــــــــــــــا,Delma,عصبیة ونفسیة,Psychiatry,0
2002,المنطقة الغربية,Western Region,دلمــــــــــــــا,Delma,جلدية وتناسلیة,Dermatology,0
2002,المنطقة الغربية,Western Region,دلمــــــــــــــا,Delma,اطفال باطنـــة,Paediatric Medicine,0
2002,المنطقة الغربية,Western Region,دلمــــــــــــــا,Delma,جراحة عامــــة,General Surgery,0
2002,المنطقة الغربية,Western Region,دلمــــــــــــــا,Delma,جــــراحة صدر,Thoracic Surgery,0
2002,المنطقة الغربية,Western Region,دلمــــــــــــــا,Delma,جـــــراحة قلب,Cardiac Surgery,0
2002,المنطقة الغربية,Western Region,دلمــــــــــــــا,Delma,جراحة اعصـاب,Neurosurgery,0
2002,المنطقة الغربية,Western Region,دلمــــــــــــــا,Delma,مسالك بولیــــة,Urology,0
2002,المنطقة الغربية,Western Region,دلمــــــــــــــا,Delma,جراحة اطفـــال,Paediatric Surgery,0
2002,المنطقة الغربية,Western Region,دلمــــــــــــــا,Delma,عظام,Orthopedics,0
2002,المنطقة الغربية,Western Region,دلمــــــــــــــا,Delma,حروق و تقويم,Plastic Surgery,0
2002,المنطقة الغربية,Western Region,دلمــــــــــــــا,Delma,عیــــــــــــــون,Ophthalmology,0
2002,المنطقة الغربية,Western Region,دلمــــــــــــــا,Delma,انــــــــف واذن,"Ear, Nose, and Throat",0
2002,المنطقة الغربية,Western Region,دلمــــــــــــــا,Delma,نســــاء وولادة,Gynaecology,0
2002,المنطقة الغربية,Western Region,دلمــــــــــــــا,Delma,قبـــل الـولادة ,Obstetrics (Antenatal),0
2002,المنطقة الغربية,Western Region,دلمــــــــــــــا,Delma,بعـــــد الولادة,Obstetrics (Postnatal),0
2002,المنطقة الغربية,Western Region,دلمــــــــــــــا,Delma,طــــــب نووى,Radiation Therapy,0
2002,المنطقة الغربية,Western Region,دلمــــــــــــــا,Delma,الاورام,Tumors,0
2002,المنطقة الغربية,Western Region,دلمــــــــــــــا,Delma,عـــــام,General Medicine,50
2002,المنطقة الغربية,Western Region,دلمــــــــــــــا,Delma,مسنـــــــــــین,Geriatrics,0
2002,المنطقة الغربية,Western Region,دلمــــــــــــــا,Delma,تاھیــــــــــــل,Rehabilitation,0
2002,المنطقة الغربية,Western Region,دلمــــــــــــــا,Delma,اسنــــــــــــان,Dental,0
2002,المنطقة الغربية,Western Region,دلمــــــــــــــا,Delma,حديثى الولادة,Neonatal,0
2002,المنطقة الغربية,Western Region,دلمــــــــــــــا,Delma,اخـــــــــــــرى,Others,0
2002,المنطقة الغربية,Western Region,دلمــــــــــــــا,Delma,الجملة,Total,50
2002,المنطقة الغربية,Western Region,مدينــــــة ذايد,Zayed City,باطنة,Internal Medicine,31
2002,المنطقة الغربية,Western Region,مدينــــــة ذايد,Zayed City,صدريــــــة,Pulmonology,0
2002,المنطقة الغربية,Western Region,مدينــــــة ذايد,Zayed City,قلــــب,Cardiology,0
2002,المنطقة الغربية,Western Region,مدينــــــة ذايد,Zayed City,امراض عصبية,Neurology,0
2002,المنطقة الغربية,Western Region,مدينــــــة ذايد,Zayed City,عصبیة ونفسیة,Psychiatry,0
2002,المنطقة الغربية,Western Region,مدينــــــة ذايد,Zayed City,جلدية وتناسلیة,Dermatology,0
2002,المنطقة الغربية,Western Region,مدينــــــة ذايد,Zayed City,اطفال باطنـــة,Paediatric Medicine,19
2002,المنطقة الغربية,Western Region,مدينــــــة ذايد,Zayed City,جراحة عامــــة,General Surgery,22
2002,المنطقة الغربية,Western Region,مدينــــــة ذايد,Zayed City,جــــراحة صدر,Thoracic Surgery,0
2002,المنطقة الغربية,Western Region,مدينــــــة ذايد,Zayed City,جـــــراحة قلب,Cardiac Surgery,0
2002,المنطقة الغربية,Western Region,مدينــــــة ذايد,Zayed City,جراحة اعصـاب,Neurosurgery,0
2002,المنطقة الغربية,Western Region,مدينــــــة ذايد,Zayed City,مسالك بولیــــة,Urology,5
2002,المنطقة الغربية,Western Region,مدينــــــة ذايد,Zayed City,جراحة اطفـــال,Paediatric Surgery,0
2002,المنطقة الغربية,Western Region,مدينــــــة ذايد,Zayed City,عظام,Orthopedics,9
2002,المنطقة الغربية,Western Region,مدينــــــة ذايد,Zayed City,حروق و تقويم,Plastic Surgery,3
2002,المنطقة الغربية,Western Region,مدينــــــة ذايد,Zayed City,عیــــــــــــــون,Ophthalmology,5
2002,المنطقة الغربية,Western Region,مدينــــــة ذايد,Zayed City,انــــــــف واذن,"Ear, Nose, and Throat",6
2002,المنطقة الغربية,Western Region,مدينــــــة ذايد,Zayed City,نســــاء وولادة,Gynaecology,26
2002,المنطقة الغربية,Western Region,مدينــــــة ذايد,Zayed City,قبـــل الـولادة ,Obstetrics (Antenatal),0
2002,المنطقة الغربية,Western Region,مدينــــــة ذايد,Zayed City,بعـــــد الولادة,Obstetrics (Postnatal),0
2002,المنطقة الغربية,Western Region,مدينــــــة ذايد,Zayed City,طــــــب نووى,Radiation Therapy,0
2002,المنطقة الغربية,Western Region,مدينــــــة ذايد,Zayed City,الاورام,Tumors,0
2002,المنطقة الغربية,Western Region,مدينــــــة ذايد,Zayed City,عـــــام,General Medicine,0
2002,المنطقة الغربية,Western Region,مدينــــــة ذايد,Zayed City,مسنـــــــــــین,Geriatrics,0
2002,المنطقة الغربية,Western Region,مدينــــــة ذايد,Zayed City,تاھیــــــــــــل,Rehabilitation,0
2002,المنطقة الغربية,Western Region,مدينــــــة ذايد,Zayed City,اسنــــــــــــان,Dental,3
2002,المنطقة الغربية,Western Region,مدينــــــة ذايد,Zayed City,حديثى الولادة,Neonatal,11
2002,المنطقة الغربية,Western Region,مدينــــــة ذايد,Zayed City,اخـــــــــــــرى,Others,1
2002,المنطقة الغربية,Western Region,مدينــــــة ذايد,Zayed City,الجملة,Total,141
2002,المنطقة الغربية,Western Region,الجملة,Total,باطنة,Internal Medicine,31
2002,المنطقة الغربية,Western Region,الجملة,Total,صدريــــــة,Pulmonology,0
2002,المنطقة الغربية,Western Region,الجملة,Total,قلــــب,Cardiology,0
2002,المنطقة الغربية,Western Region,الجملة,Total,امراض عصبية,Neurology,0
2002,المنطقة الغربية,Western Region,الجملة,Total,عصبیة ونفسیة,Psychiatry,0
2002,المنطقة الغربية,Western Region,الجملة,Total,جلدية وتناسلیة,Dermatology,0
2002,المنطقة الغربية,Western Region,الجملة,Total,اطفال باطنـــة,Paediatric Medicine,19
2002,المنطقة الغربية,Western Region,الجملة,Total,جراحة عامــــة,General Surgery,22
2002,المنطقة الغربية,Western Region,الجملة,Total,جــــراحة صدر,Thoracic Surgery,0
2002,المنطقة الغربية,Western Region,الجملة,Total,جـــــراحة قلب,Cardiac Surgery,0
2002,المنطقة الغربية,Western Region,الجملة,Total,جراحة اعصـاب,Neurosurgery,0
2002,المنطقة الغربية,Western Region,الجملة,Total,مسالك بولیــــة,Urology,5
2002,المنطقة الغربية,Western Region,الجملة,Total,جراحة اطفـــال,Paediatric Surgery,0
2002,المنطقة الغربية,Western Region,الجملة,Total,عظام,Orthopedics,9
2002,المنطقة الغربية,Western Region,الجملة,Total,حروق و تقويم,Plastic Surgery,3
2002,المنطقة الغربية,Western Region,الجملة,Total,عیــــــــــــــون,Ophthalmology,5
2002,المنطقة الغربية,Western Region,الجملة,Total,انــــــــف واذن,"Ear, Nose, and Throat",6
2002,المنطقة الغربية,Western Region,الجملة,Total,نســــاء وولادة,Gynaecology,26
2002,المنطقة الغربية,Western Region,الجملة,Total,قبـــل الـولادة ,Obstetrics (Antenatal),0
2002,المنطقة الغربية,Western Region,الجملة,Total,بعـــــد الولادة,Obstetrics (Postnatal),0
2002,المنطقة الغربية,Western Region,الجملة,Total,طــــــب نووى,Radiation Therapy,0
2002,المنطقة الغربية,Western Region,الجملة,Total,الاورام,Tumors,0
2002,المنطقة الغربية,Western Region,الجملة,Total,عـــــام,General Medicine,175
2002,المنطقة الغربية,Western Region,الجملة,Total,مسنـــــــــــین,Geriatrics,0
2002,المنطقة الغربية,Western Region,الجملة,Total,تاھیــــــــــــل,Rehabilitation,0
2002,المنطقة الغربية,Western Region,الجملة,Total,اسنــــــــــــان,Dental,3
2002,المنطقة الغربية,Western Region,الجملة,Total,حديثى الولادة,Neonatal,11
2002,المنطقة الغربية,Western Region,الجملة,Total,اخـــــــــــــرى,Others,1
2002,المنطقة الغربية,Western Region,الجملة,Total,الجملة,Total,316
2002,العين,Al Ain,العين,Al Ain,باطنة,Internal Medicine,64
2002,العين,Al Ain,العين,Al Ain,صدريــــــة,Pulmonology,0
2002,العين,Al Ain,العين,Al Ain,قلــــب,Cardiology,8
2002,العين,Al Ain,العين,Al Ain,امراض عصبية,Neurology,17
2002,العين,Al Ain,العين,Al Ain,عصبیة ونفسیة,Psychiatry,0
2002,العين,Al Ain,العين,Al Ain,جلدية وتناسلیة,Dermatology,0
2002,العين,Al Ain,العين,Al Ain,اطفال باطنـــة,Paediatric Medicine,55
2002,العين,Al Ain,العين,Al Ain,جراحة عامــــة,General Surgery,74
2002,العين,Al Ain,العين,Al Ain,جــــراحة صدر,Thoracic Surgery,0
2002,العين,Al Ain,العين,Al Ain,جـــــراحة قلب,Cardiac Surgery,0
2002,العين,Al Ain,العين,Al Ain,جراحة اعصـاب,Neurosurgery,0
2002,العين,Al Ain,العين,Al Ain,مسالك بولیــــة,Urology,0
2002,العين,Al Ain,العين,Al Ain,جراحة اطفـــال,Paediatric Surgery,0
2002,العين,Al Ain,العين,Al Ain,عظام,Orthopedics,52
2002,العين,Al Ain,العين,Al Ain,حروق و تقويم,Plastic Surgery,0
2002,العين,Al Ain,العين,Al Ain,عیــــــــــــــون,Ophthalmology,0
2002,العين,Al Ain,العين,Al Ain,انــــــــف واذن,"Ear, Nose, and Throat",0
2002,العين,Al Ain,العين,Al Ain,نســــاء وولادة,Gynaecology,23
2002,العين,Al Ain,العين,Al Ain,قبـــل الـولادة ,Obstetrics (Antenatal),23
2002,العين,Al Ain,العين,Al Ain,بعـــــد الولادة,Obstetrics (Postnatal),51
2002,العين,Al Ain,العين,Al Ain,طــــــب نووى,Radiation Therapy,0
2002,العين,Al Ain,العين,Al Ain,الاورام,Tumors,0
2002,العين,Al Ain,العين,Al Ain,عـــــام,General Medicine,35
2002,العين,Al Ain,العين,Al Ain,مسنـــــــــــین,Geriatrics,18
2002,العين,Al Ain,العين,Al Ain,تاھیــــــــــــل,Rehabilitation,0
2002,العين,Al Ain,العين,Al Ain,اسنــــــــــــان,Dental,0
2002,العين,Al Ain,العين,Al Ain,حديثى الولادة,Neonatal,24
2002,العين,Al Ain,العين,Al Ain,اخـــــــــــــرى,Others,0
2002,العين,Al Ain,العين,Al Ain,الجملة,Total,444
2002,العين,Al Ain,الســــــــــــاد,Al Sad,باطنة,Internal Medicine,0
2002,العين,Al Ain,الســــــــــــاد,Al Sad,صدريــــــة,Pulmonology,14
2002,العين,Al Ain,الســــــــــــاد,Al Sad,قلــــب,Cardiology,0
2002,العين,Al Ain,الســــــــــــاد,Al Sad,امراض عصبية,Neurology,0
2002,العين,Al Ain,الســــــــــــاد,Al Sad,عصبیة ونفسیة,Psychiatry,0
2002,العين,Al Ain,الســــــــــــاد,Al Sad,جلدية وتناسلیة,Dermatology,0
2002,العين,Al Ain,الســــــــــــاد,Al Sad,اطفال باطنـــة,Paediatric Medicine,0
2002,العين,Al Ain,الســــــــــــاد,Al Sad,جراحة عامــــة,General Surgery,0
2002,العين,Al Ain,الســــــــــــاد,Al Sad,جــــراحة صدر,Thoracic Surgery,0
2002,العين,Al Ain,الســــــــــــاد,Al Sad,جـــــراحة قلب,Cardiac Surgery,0
2002,العين,Al Ain,الســــــــــــاد,Al Sad,جراحة اعصـاب,Neurosurgery,0
2002,العين,Al Ain,الســــــــــــاد,Al Sad,مسالك بولیــــة,Urology,0
2002,العين,Al Ain,الســــــــــــاد,Al Sad,جراحة اطفـــال,Paediatric Surgery,0
2002,العين,Al Ain,الســــــــــــاد,Al Sad,عظام,Orthopedics,0
2002,العين,Al Ain,الســــــــــــاد,Al Sad,حروق و تقويم,Plastic Surgery,0
2002,العين,Al Ain,الســــــــــــاد,Al Sad,عیــــــــــــــون,Ophthalmology,0
2002,العين,Al Ain,الســــــــــــاد,Al Sad,انــــــــف واذن,"Ear, Nose, and Throat",0
2002,العين,Al Ain,الســــــــــــاد,Al Sad,نســــاء وولادة,Gynaecology,0
2002,العين,Al Ain,الســــــــــــاد,Al Sad,قبـــل الـولادة ,Obstetrics (Antenatal),0
2002,العين,Al Ain,الســــــــــــاد,Al Sad,بعـــــد الولادة,Obstetrics (Postnatal),0
2002,العين,Al Ain,الســــــــــــاد,Al Sad,طــــــب نووى,Radiation Therapy,0
2002,العين,Al Ain,الســــــــــــاد,Al Sad,الاورام,Tumors,0
2002,العين,Al Ain,الســــــــــــاد,Al Sad,عـــــام,General Medicine,0
2002,العين,Al Ain,الســــــــــــاد,Al Sad,مسنـــــــــــین,Geriatrics,26
2002,العين,Al Ain,الســــــــــــاد,Al Sad,تاھیــــــــــــل,Rehabilitation,0
2002,العين,Al Ain,الســــــــــــاد,Al Sad,اسنــــــــــــان,Dental,0
2002,العين,Al Ain,الســــــــــــاد,Al Sad,حديثى الولادة,Neonatal,0
2002,العين,Al Ain,الســــــــــــاد,Al Sad,اخـــــــــــــرى,Others,0
2002,العين,Al Ain,الســــــــــــاد,Al Sad,الجملة,Total,40
2002,العين,Al Ain,الجملة,Total,باطنة,Internal Medicine,64
2002,العين,Al Ain,الجملة,Total,صدريــــــة,Pulmonology,14
2002,العين,Al Ain,الجملة,Total,قلــــب,Cardiology,8
2002,العين,Al Ain,الجملة,Total,امراض عصبية,Neurology,17
2002,العين,Al Ain,الجملة,Total,عصبیة ونفسیة,Psychiatry,0
2002,العين,Al Ain,الجملة,Total,جلدية وتناسلیة,Dermatology,0
2002,العين,Al Ain,الجملة,Total,اطفال باطنـــة,Paediatric Medicine,55
2002,العين,Al Ain,الجملة,Total,جراحة عامــــة,General Surgery,74
2002,العين,Al Ain,الجملة,Total,جــــراحة صدر,Thoracic Surgery,0
2002,العين,Al Ain,الجملة,Total,جـــــراحة قلب,Cardiac Surgery,0
2002,العين,Al Ain,الجملة,Total,جراحة اعصـاب,Neurosurgery,0
2002,العين,Al Ain,الجملة,Total,مسالك بولیــــة,Urology,0
2002,العين,Al Ain,الجملة,Total,جراحة اطفـــال,Paediatric Surgery,0
2002,العين,Al Ain,الجملة,Total,عظام,Orthopedics,52
2002,العين,Al Ain,الجملة,Total,حروق و تقويم,Plastic Surgery,0
2002,العين,Al Ain,الجملة,Total,عیــــــــــــــون,Ophthalmology,0
2002,العين,Al Ain,الجملة,Total,انــــــــف واذن,"Ear, Nose, and Throat",0
2002,العين,Al Ain,الجملة,Total,نســــاء وولادة,Gynaecology,23
2002,العين,Al Ain,الجملة,Total,قبـــل الـولادة ,Obstetrics (Antenatal),23
2002,العين,Al Ain,الجملة,Total,بعـــــد الولادة,Obstetrics (Postnatal),51
2002,العين,Al Ain,الجملة,Total,طــــــب نووى,Radiation Therapy,0
2002,العين,Al Ain,الجملة,Total,الاورام,Tumors,0
2002,العين,Al Ain,الجملة,Total,عـــــام,General Medicine,35
2002,العين,Al Ain,الجملة,Total,مسنـــــــــــین,Geriatrics,44
2002,العين,Al Ain,الجملة,Total,تاھیــــــــــــل,Rehabilitation,0
2002,العين,Al Ain,الجملة,Total,اسنــــــــــــان,Dental,0
2002,العين,Al Ain,الجملة,Total,حديثى الولادة,Neonatal,24
2002,العين,Al Ain,الجملة,Total,اخـــــــــــــرى,Others,0
2002,العين,Al Ain,الجملة,Total,الجملة,Total,484
2002,دبي,Dubai,الكـــــــــويت,Kuwait-Baraha,باطنة,Internal Medicine,25
2002,دبي,Dubai,الكـــــــــويت,Kuwait-Baraha,صدريــــــة,Pulmonology,0
2002,دبي,Dubai,الكـــــــــويت,Kuwait-Baraha,قلــــب,Cardiology,11
2002,دبي,Dubai,الكـــــــــويت,Kuwait-Baraha,امراض عصبية,Neurology,0
2002,دبي,Dubai,الكـــــــــويت,Kuwait-Baraha,عصبیة ونفسیة,Psychiatry,0
2002,دبي,Dubai,الكـــــــــويت,Kuwait-Baraha,جلدية وتناسلیة,Dermatology,2
2002,دبي,Dubai,الكـــــــــويت,Kuwait-Baraha,اطفال باطنـــة,Paediatric Medicine,22
2002,دبي,Dubai,الكـــــــــويت,Kuwait-Baraha,جراحة عامــــة,General Surgery,25
2002,دبي,Dubai,الكـــــــــويت,Kuwait-Baraha,جــــراحة صدر,Thoracic Surgery,0
2002,دبي,Dubai,الكـــــــــويت,Kuwait-Baraha,جـــــراحة قلب,Cardiac Surgery,0
2002,دبي,Dubai,الكـــــــــويت,Kuwait-Baraha,جراحة اعصـاب,Neurosurgery,5
2002,دبي,Dubai,الكـــــــــويت,Kuwait-Baraha,مسالك بولیــــة,Urology,10
2002,دبي,Dubai,الكـــــــــويت,Kuwait-Baraha,جراحة اطفـــال,Paediatric Surgery,4
2002,دبي,Dubai,الكـــــــــويت,Kuwait-Baraha,عظام,Orthopedics,18
2002,دبي,Dubai,الكـــــــــويت,Kuwait-Baraha,حروق و تقويم,Plastic Surgery,0
2002,دبي,Dubai,الكـــــــــويت,Kuwait-Baraha,عیــــــــــــــون,Ophthalmology,7
2002,دبي,Dubai,الكـــــــــويت,Kuwait-Baraha,انــــــــف واذن,"Ear, Nose, and Throat",12
2002,دبي,Dubai,الكـــــــــويت,Kuwait-Baraha,نســــاء وولادة,Gynaecology,4
2002,دبي,Dubai,الكـــــــــويت,Kuwait-Baraha,قبـــل الـولادة ,Obstetrics (Antenatal),4
2002,دبي,Dubai,الكـــــــــويت,Kuwait-Baraha,بعـــــد الولادة,Obstetrics (Postnatal),18
2002,دبي,Dubai,الكـــــــــويت,Kuwait-Baraha,طــــــب نووى,Radiation Therapy,0
2002,دبي,Dubai,الكـــــــــويت,Kuwait-Baraha,الاورام,Tumors,0
2002,دبي,Dubai,الكـــــــــويت,Kuwait-Baraha,عـــــام,General Medicine,0
2002,دبي,Dubai,الكـــــــــويت,Kuwait-Baraha,مسنـــــــــــین,Geriatrics,0
2002,دبي,Dubai,الكـــــــــويت,Kuwait-Baraha,تاھیــــــــــــل,Rehabilitation,0
2002,دبي,Dubai,الكـــــــــويت,Kuwait-Baraha,اسنــــــــــــان,Dental,4
2002,دبي,Dubai,الكـــــــــويت,Kuwait-Baraha,حديثى الولادة,Neonatal,8
2002,دبي,Dubai,الكـــــــــويت,Kuwait-Baraha,اخـــــــــــــرى,Others,0
2002,دبي,Dubai,الكـــــــــويت,Kuwait-Baraha,الجملة,Total,179
2002,دبي,Dubai,الامــــــــــــل,Al Amal,باطنة,Internal Medicine,0
2002,دبي,Dubai,الامــــــــــــل,Al Amal,صدريــــــة,Pulmonology,0
2002,دبي,Dubai,الامــــــــــــل,Al Amal,قلــــب,Cardiology,0
2002,دبي,Dubai,الامــــــــــــل,Al Amal,امراض عصبية,Neurology,0
2002,دبي,Dubai,الامــــــــــــل,Al Amal,عصبیة ونفسیة,Psychiatry,80
2002,دبي,Dubai,الامــــــــــــل,Al Amal,جلدية وتناسلیة,Dermatology,0
2002,دبي,Dubai,الامــــــــــــل,Al Amal,اطفال باطنـــة,Paediatric Medicine,0
2002,دبي,Dubai,الامــــــــــــل,Al Amal,جراحة عامــــة,General Surgery,0
2002,دبي,Dubai,الامــــــــــــل,Al Amal,جــــراحة صدر,Thoracic Surgery,0
2002,دبي,Dubai,الامــــــــــــل,Al Amal,جـــــراحة قلب,Cardiac Surgery,0
2002,دبي,Dubai,الامــــــــــــل,Al Amal,جراحة اعصـاب,Neurosurgery,0
2002,دبي,Dubai,الامــــــــــــل,Al Amal,مسالك بولیــــة,Urology,0
2002,دبي,Dubai,الامــــــــــــل,Al Amal,جراحة اطفـــال,Paediatric Surgery,0
2002,دبي,Dubai,الامــــــــــــل,Al Amal,عظام,Orthopedics,0
2002,دبي,Dubai,الامــــــــــــل,Al Amal,حروق و تقويم,Plastic Surgery,0
2002,دبي,Dubai,الامــــــــــــل,Al Amal,عیــــــــــــــون,Ophthalmology,0
2002,دبي,Dubai,الامــــــــــــل,Al Amal,انــــــــف واذن,"Ear, Nose, and Throat",0
2002,دبي,Dubai,الامــــــــــــل,Al Amal,نســــاء وولادة,Gynaecology,0
2002,دبي,Dubai,الامــــــــــــل,Al Amal,قبـــل الـولادة ,Obstetrics (Antenatal),0
2002,دبي,Dubai,الامــــــــــــل,Al Amal,بعـــــد الولادة,Obstetrics (Postnatal),0
2002,دبي,Dubai,الامــــــــــــل,Al Amal,طــــــب نووى,Radiation Therapy,0
2002,دبي,Dubai,الامــــــــــــل,Al Amal,الاورام,Tumors,0
2002,دبي,Dubai,الامــــــــــــل,Al Amal,عـــــام,General Medicine,0
2002,دبي,Dubai,الامــــــــــــل,Al Amal,مسنـــــــــــین,Geriatrics,0
2002,دبي,Dubai,الامــــــــــــل,Al Amal,تاھیــــــــــــل,Rehabilitation,0
2002,دبي,Dubai,الامــــــــــــل,Al Amal,اسنــــــــــــان,Dental,0
2002,دبي,Dubai,الامــــــــــــل,Al Amal,حديثى الولادة,Neonatal,0
2002,دبي,Dubai,الامــــــــــــل,Al Amal,اخـــــــــــــرى,Others,0
2002,دبي,Dubai,الامــــــــــــل,Al Amal,الجملة,Total,80
2002,دبي,Dubai,الجملة,Total,باطنة,Internal Medicine,25
2002,دبي,Dubai,الجملة,Total,صدريــــــة,Pulmonology,0
2002,دبي,Dubai,الجملة,Total,قلــــب,Cardiology,11
2002,دبي,Dubai,الجملة,Total,امراض عصبية,Neurology,0
2002,دبي,Dubai,الجملة,Total,عصبیة ونفسیة,Psychiatry,80
2002,دبي,Dubai,الجملة,Total,جلدية وتناسلیة,Dermatology,2
2002,دبي,Dubai,الجملة,Total,اطفال باطنـــة,Paediatric Medicine,22
2002,دبي,Dubai,الجملة,Total,جراحة عامــــة,General Surgery,25
2002,دبي,Dubai,الجملة,Total,جــــراحة صدر,Thoracic Surgery,0
2002,دبي,Dubai,الجملة,Total,جـــــراحة قلب,Cardiac Surgery,0
2002,دبي,Dubai,الجملة,Total,جراحة اعصـاب,Neurosurgery,5
2002,دبي,Dubai,الجملة,Total,مسالك بولیــــة,Urology,10
2002,دبي,Dubai,الجملة,Total,جراحة اطفـــال,Paediatric Surgery,4
2002,دبي,Dubai,الجملة,Total,عظام,Orthopedics,18
2002,دبي,Dubai,الجملة,Total,حروق و تقويم,Plastic Surgery,0
2002,دبي,Dubai,الجملة,Total,عیــــــــــــــون,Ophthalmology,7
2002,دبي,Dubai,الجملة,Total,انــــــــف واذن,"Ear, Nose, and Throat",12
2002,دبي,Dubai,الجملة,Total,نســــاء وولادة,Gynaecology,4
2002,دبي,Dubai,الجملة,Total,قبـــل الـولادة ,Obstetrics (Antenatal),4
2002,دبي,Dubai,الجملة,Total,بعـــــد الولادة,Obstetrics (Postnatal),18
2002,دبي,Dubai,الجملة,Total,طــــــب نووى,Radiation Therapy,0
2002,دبي,Dubai,الجملة,Total,الاورام,Tumors,0
2002,دبي,Dubai,الجملة,Total,عـــــام,General Medicine,0
2002,دبي,Dubai,الجملة,Total,مسنـــــــــــین,Geriatrics,0
2002,دبي,Dubai,الجملة,Total,تاھیــــــــــــل,Rehabilitation,0
2002,دبي,Dubai,الجملة,Total,اسنــــــــــــان,Dental,4
2002,دبي,Dubai,الجملة,Total,حديثى الولادة,Neonatal,8
2002,دبي,Dubai,الجملة,Total,اخـــــــــــــرى,Others,0
2002,دبي,Dubai,الجملة,Total,الجملة,Total,259
2002,الشارقة,Sharjah,الكـــــــــــويت,Kuwait,باطنة,Internal Medicine,25
2002,الشارقة,Sharjah,الكـــــــــــويت,Kuwait,صدريــــــة,Pulmonology,0
2002,الشارقة,Sharjah,الكـــــــــــويت,Kuwait,قلــــب,Cardiology,15
2002,الشارقة,Sharjah,الكـــــــــــويت,Kuwait,امراض عصبية,Neurology,3
2002,الشارقة,Sharjah,الكـــــــــــويت,Kuwait,عصبیة ونفسیة,Psychiatry,0
2002,الشارقة,Sharjah,الكـــــــــــويت,Kuwait,جلدية وتناسلیة,Dermatology,0
2002,الشارقة,Sharjah,الكـــــــــــويت,Kuwait,اطفال باطنـــة,Paediatric Medicine,20
2002,الشارقة,Sharjah,الكـــــــــــويت,Kuwait,جراحة عامــــة,General Surgery,23
2002,الشارقة,Sharjah,الكـــــــــــويت,Kuwait,جــــراحة صدر,Thoracic Surgery,0
2002,الشارقة,Sharjah,الكـــــــــــويت,Kuwait,جـــــراحة قلب,Cardiac Surgery,0
2002,الشارقة,Sharjah,الكـــــــــــويت,Kuwait,جراحة اعصـاب,Neurosurgery,7
2002,الشارقة,Sharjah,الكـــــــــــويت,Kuwait,مسالك بولیــــة,Urology,3
2002,الشارقة,Sharjah,الكـــــــــــويت,Kuwait,جراحة اطفـــال,Paediatric Surgery,0
2002,الشارقة,Sharjah,الكـــــــــــويت,Kuwait,عظام,Orthopedics,22
2002,الشارقة,Sharjah,الكـــــــــــويت,Kuwait,حروق و تقويم,Plastic Surgery,5
2002,الشارقة,Sharjah,الكـــــــــــويت,Kuwait,عیــــــــــــــون,Ophthalmology,2
2002,الشارقة,Sharjah,الكـــــــــــويت,Kuwait,انــــــــف واذن,"Ear, Nose, and Throat",8
2002,الشارقة,Sharjah,الكـــــــــــويت,Kuwait,نســــاء وولادة,Gynaecology,0
2002,الشارقة,Sharjah,الكـــــــــــويت,Kuwait,قبـــل الـولادة ,Obstetrics (Antenatal),0
2002,الشارقة,Sharjah,الكـــــــــــويت,Kuwait,بعـــــد الولادة,Obstetrics (Postnatal),0
2002,الشارقة,Sharjah,الكـــــــــــويت,Kuwait,طــــــب نووى,Radiation Therapy,0
2002,الشارقة,Sharjah,الكـــــــــــويت,Kuwait,الاورام,Tumors,0
2002,الشارقة,Sharjah,الكـــــــــــويت,Kuwait,عـــــام,General Medicine,0
2002,الشارقة,Sharjah,الكـــــــــــويت,Kuwait,مسنـــــــــــین,Geriatrics,0
2002,الشارقة,Sharjah,الكـــــــــــويت,Kuwait,تاھیــــــــــــل,Rehabilitation,0
2002,الشارقة,Sharjah,الكـــــــــــويت,Kuwait,اسنــــــــــــان,Dental,0
2002,الشارقة,Sharjah,الكـــــــــــويت,Kuwait,حديثى الولادة,Neonatal,0
2002,الشارقة,Sharjah,الكـــــــــــويت,Kuwait,اخـــــــــــــرى,Others,0
2002,الشارقة,Sharjah,الكـــــــــــويت,Kuwait,الجملة,Total,133
2002,الشارقة,Sharjah,القاسمــــــــــى,Qasemi,باطنة,Internal Medicine,51
2002,الشارقة,Sharjah,القاسمــــــــــى,Qasemi,صدريــــــة,Pulmonology,0
2002,الشارقة,Sharjah,القاسمــــــــــى,Qasemi,قلــــب,Cardiology,16
2002,الشارقة,Sharjah,القاسمــــــــــى,Qasemi,امراض عصبية,Neurology,8
2002,الشارقة,Sharjah,القاسمــــــــــى,Qasemi,عصبیة ونفسیة,Psychiatry,0
