Year,Region_AR,Region_EN,Hospital_AR,Hospital_EN,Speciality_AR,Speciality_EN,Beds
2007,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,جـــــراحة قلب,Cardiac Surgery,0
2007,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,جراحة اعصـاب,Neurosurgery,0
2007,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,مسالك بولیــــة,Urology,0
2007,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,جراحة اطفـــال,Paediatric Surgery,0
2007,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,عظام,Orthopedics,10
2007,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,حروق و تقويم,Plastic Surgery,0
2007,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,عیــــــــــــــون,Ophthalmology,18
2007,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,انــــــــف واذن,"Ear, Nose, and Throat",0
2007,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,نســــاء وولادة,Gynaecology,35
2007,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,قبـــل الـولادة ,Obstetrics (Antenatal),0
2007,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,بعـــــد الولادة,Obstetrics (Postnatal),0
2007,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,أوعية دموية,Cardiovascular,0
2007,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,الاورام,Tumors,0
2007,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,عـــــام,General Medicine,4
2007,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,مسنـــــــــــین,Geriatrics,0
2007,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,تاھیــــــــــــل,Rehabilitation,0
2007,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,اسنــــــــــــان,Dental,0
2007,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,الخدج,"S.C.B.U
",10
2007,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,اخـــــــــــــرى,Others,12
2007,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,امراض باطنة,Medicine,36
2007,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,امراض صدرية,Chest,0
2007,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,امراض قلــــب,Cardiology,0
2007,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,امراض الكلى,Nephrology,0
2007,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,امراض الكلى,Neurology,0
2007,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,امراض نقسيه,Psychiatry,0
2007,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,جلدية وتناسلیة,Dermatology,0
2007,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,اطفال باطنـــة,Paediatric Medicine,17
2007,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,جراحة عامــــة,General Surgery,21
2007,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,جــــراحة صدر,Thoracic Surgery,0
2007,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,جـــــراحة قلب,Cardiac Surgery,0
2007,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,جراحة اعصـاب,Neurosurgery,0
2007,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,مسالك بولیــــة,Urology,0
2007,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,جراحة اطفـــال,Paediatric Surgery,0
2007,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,عظام,Orthopedics,0
2007,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,حروق و تقويم,Plastic Surgery,0
2007,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,عیــــــــــــــون,Ophthalmology,0
2007,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,انــــــــف واذن,"Ear, Nose, and Throat",0
2007,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,نســــاء وولادة,Gynaecology,24
2007,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,قبـــل الـولادة ,Obstetrics (Antenatal),0
2007,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,بعـــــد الولادة,Obstetrics (Postnatal),0
2007,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,أوعية دموية,Cardiovascular,0
2007,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,الاورام,Tumors,0
2007,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,عـــــام,General Medicine,2
2007,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,مسنـــــــــــین,Geriatrics,0
2007,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,تاھیــــــــــــل,Rehabilitation,0
2007,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,اسنــــــــــــان,Dental,0
2007,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,الخدج,"S.C.B.U
",10
2007,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,اخـــــــــــــرى,Others,0
2007,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqer,امراض باطنة,Medicine,0
2007,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqer,امراض صدرية,Chest,0
2007,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqer,امراض قلــــب,Cardiology,0
2007,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqer,امراض الكلى,Nephrology,0
2007,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqer,امراض الكلى,Neurology,0
2007,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqer,امراض نقسيه,Psychiatry,0
2007,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqer,جلدية وتناسلیة,Dermatology,0
2007,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqer,اطفال باطنـــة,Paediatric Medicine,20
2007,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqer,جراحة عامــــة,General Surgery,27
2007,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqer,جــــراحة صدر,Thoracic Surgery,0
2007,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqer,جـــــراحة قلب,Cardiac Surgery,0
2007,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqer,جراحة اعصـاب,Neurosurgery,4
2007,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqer,مسالك بولیــــة,Urology,8
2007,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqer,جراحة اطفـــال,Paediatric Surgery,0
2007,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqer,عظام,Orthopedics,27
2007,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqer,حروق و تقويم,Plastic Surgery,3
2007,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqer,عیــــــــــــــون,Ophthalmology,6
2007,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqer,انــــــــف واذن,"Ear, Nose, and Throat",12
2007,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqer,نســــاء وولادة,Gynaecology,21
2007,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqer,قبـــل الـولادة ,Obstetrics (Antenatal),19
2007,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqer,بعـــــد الولادة,Obstetrics (Postnatal),52
2007,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqer,أوعية دموية,Cardiovascular,4
2007,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqer,الاورام,Tumors,0
2007,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqer,عـــــام,General Medicine,0
2007,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqer,مسنـــــــــــین,Geriatrics,0
2007,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqer,تاھیــــــــــــل,Rehabilitation,0
2007,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqer,اسنــــــــــــان,Dental,4
2007,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqer,الخدج,"S.C.B.U
",16
2007,رأس الخيمة,R.A.K.,صقــــــــــــــر,Saqer,اخـــــــــــــرى,Others,9
2007,رأس الخيمة,R.A.K.,سیــــــــــــــف,Ibrahim Obeid.,امراض باطنة,Medicine,125
2007,رأس الخيمة,R.A.K.,سیــــــــــــــف,Ibrahim Obeid.,امراض صدرية,Chest,0
2007,رأس الخيمة,R.A.K.,سیــــــــــــــف,Ibrahim Obeid.,امراض قلــــب,Cardiology,26
2007,رأس الخيمة,R.A.K.,سیــــــــــــــف,Ibrahim Obeid.,امراض الكلى,Nephrology,8
2007,رأس الخيمة,R.A.K.,سیــــــــــــــف,Ibrahim Obeid.,امراض الكلى,Neurology,0
2007,رأس الخيمة,R.A.K.,سیــــــــــــــف,Ibrahim Obeid.,امراض نقسيه,Psychiatry,20
2007,رأس الخيمة,R.A.K.,سیــــــــــــــف,Ibrahim Obeid.,جلدية وتناسلیة,Dermatology,2
2007,رأس الخيمة,R.A.K.,سیــــــــــــــف,Ibrahim Obeid.,اطفال باطنـــة,Paediatric Medicine,0
2007,رأس الخيمة,R.A.K.,سیــــــــــــــف,Ibrahim Obeid.,جراحة عامــــة,General Surgery,0
2007,رأس الخيمة,R.A.K.,سیــــــــــــــف,Ibrahim Obeid.,جــــراحة صدر,Thoracic Surgery,0
2007,رأس الخيمة,R.A.K.,سیــــــــــــــف,Ibrahim Obeid.,جـــــراحة قلب,Cardiac Surgery,0
2007,رأس الخيمة,R.A.K.,سیــــــــــــــف,Ibrahim Obeid.,جراحة اعصـاب,Neurosurgery,0
2007,رأس الخيمة,R.A.K.,سیــــــــــــــف,Ibrahim Obeid.,مسالك بولیــــة,Urology,0
2007,رأس الخيمة,R.A.K.,سیــــــــــــــف,Ibrahim Obeid.,جراحة اطفـــال,Paediatric Surgery,0
2007,رأس الخيمة,R.A.K.,سیــــــــــــــف,Ibrahim Obeid.,عظام,Orthopedics,0
2007,رأس الخيمة,R.A.K.,سیــــــــــــــف,Ibrahim Obeid.,حروق و تقويم,Plastic Surgery,0
2007,رأس الخيمة,R.A.K.,سیــــــــــــــف,Ibrahim Obeid.,عیــــــــــــــون,Ophthalmology,0
2007,رأس الخيمة,R.A.K.,سیــــــــــــــف,Ibrahim Obeid.,انــــــــف واذن,"Ear, Nose, and Throat",0
2007,رأس الخيمة,R.A.K.,سیــــــــــــــف,Ibrahim Obeid.,نســــاء وولادة,Gynaecology,0
2007,رأس الخيمة,R.A.K.,سیــــــــــــــف,Ibrahim Obeid.,قبـــل الـولادة ,Obstetrics (Antenatal),0
2007,رأس الخيمة,R.A.K.,سیــــــــــــــف,Ibrahim Obeid.,بعـــــد الولادة,Obstetrics (Postnatal),0
2007,رأس الخيمة,R.A.K.,سیــــــــــــــف,Ibrahim Obeid.,أوعية دموية,Cardiovascular,0
2007,رأس الخيمة,R.A.K.,سیــــــــــــــف,Ibrahim Obeid.,الاورام,Tumors,0
2007,رأس الخيمة,R.A.K.,سیــــــــــــــف,Ibrahim Obeid.,عـــــام,General Medicine,0
2007,رأس الخيمة,R.A.K.,سیــــــــــــــف,Ibrahim Obeid.,مسنـــــــــــین,Geriatrics,0
2007,رأس الخيمة,R.A.K.,سیــــــــــــــف,Ibrahim Obeid.,تاھیــــــــــــل,Rehabilitation,0
2007,رأس الخيمة,R.A.K.,سیــــــــــــــف,Ibrahim Obeid.,اسنــــــــــــان,Dental,0
2007,رأس الخيمة,R.A.K.,سیــــــــــــــف,Ibrahim Obeid.,الخدج,"S.C.B.U
",0
2007,رأس الخيمة,R.A.K.,سیــــــــــــــف,Ibrahim Obeid.,اخـــــــــــــرى,Others,0
2007,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,امراض باطنة,Medicine,17
2007,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,امراض صدرية,Chest,0
2007,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,امراض قلــــب,Cardiology,0
2007,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,امراض الكلى,Nephrology,0
2007,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,امراض الكلى,Neurology,0
2007,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,امراض نقسيه,Psychiatry,0
2007,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,جلدية وتناسلیة,Dermatology,0
2007,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,اطفال باطنـــة,Paediatric Medicine,0
2007,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,جراحة عامــــة,General Surgery,0
2007,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,جــــراحة صدر,Thoracic Surgery,0
2007,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,جـــــراحة قلب,Cardiac Surgery,0
2007,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,جراحة اعصـاب,Neurosurgery,0
2007,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,مسالك بولیــــة,Urology,0
2007,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,جراحة اطفـــال,Paediatric Surgery,0
2007,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,عظام,Orthopedics,0
2007,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,حروق و تقويم,Plastic Surgery,0
2007,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,عیــــــــــــــون,Ophthalmology,0
2007,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,انــــــــف واذن,"Ear, Nose, and Throat",0
2007,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,نســــاء وولادة,Gynaecology,0
2007,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,قبـــل الـولادة ,Obstetrics (Antenatal),0
2007,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,بعـــــد الولادة,Obstetrics (Postnatal),0
2007,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,أوعية دموية,Cardiovascular,0
2007,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,الاورام,Tumors,0
2007,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,عـــــام,General Medicine,0
2007,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,مسنـــــــــــین,Geriatrics,50
2007,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,تاھیــــــــــــل,Rehabilitation,0
2007,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,اسنــــــــــــان,Dental,0
2007,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,الخدج,"S.C.B.U
",0
2007,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,اخـــــــــــــرى,Others,0
